question_id,query_mode,query_used,granularity,budget,parent_rank,selected,selected_order,score,source,page,parent_chunk_id,estimated_tokens,matched_child_count,deduplicated_child_count,max_child_score,top_child_score_sum,top_child_ids,matched_gold_ids,matched_evidence_refs,text
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,5,True,5,0.9780911207199097,data\ACD.pdf,7,ACD_p7_chunk_23,56,1,1,0.8891737461090088,0.8891737461090088,sentence::ACD_p7_chunk_23::s0,acdepth_framework,,"on In this paper, we propose a novel approach named ACDepth for robust monocular depth estimation under adverse weather conditions. In addition, we introduce an elaborate data gen- eration scheme to produce the multi-tuple depth dataset with diverse degrad"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,6,True,6,0.9624609231948853,data\ACD.pdf,2,ACD_p2_chunk_18,55,1,1,0.8749644756317139,0.8749644756317139,sentence::ACD_p2_chunk_18::s0,"acdepth_framework,multi_granularity_knowledge_distillation",,"p a novel robust monocu- lar depth estimation framework, termed as ACDepth for high-quality depth estimation under adverse weather. • We propose the multi-granularity knowledge distillation strategy (MKD) to achieve the complete transfer and alignment of c"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,7,True,7,0.9619242072105407,data\Robust Monocular Depth Estimation under Challenging Conditions.pdf,1,Robust_Monocular_Depth_Estimation_under_Challenging_Conditions_p1_chunk_0,80,1,1,0.8744765520095825,0.8744765520095825,sentence::Robust_Monocular_Depth_Estimation_under_Challenging_Conditions_p1_chunk_0::s0,,,"Robust Monocular Depth Estimation under Challenging Conditions Stefano Gasperini∗,1,2 Nils Morbitzer∗,1 HyunJun Jung1 Nassir Navab1 Federico Tombari1,3 1 Technical University of Munich 2 VisualAIs 3 Google Abstract While state-of-the-art monocular depth es"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,8,True,8,0.9554340481758118,data\ACD.pdf,9,ACD_p9_chunk_3,86,1,1,0.8685764074325562,0.8685764074325562,sentence::ACD_p9_chunk_3::s2,,,"tion at adverse night conditions. In ROBIO, pages 1–7, 2023. [Song and Y oon, 2022] Kyeongseob Song and Kuk-Jin Y oon. Learning monocular depth estimation via selective distillation of stereo knowledge. arXiv, 2022. [Spencer et al., 2020 ] Jaime Spencer, R"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,9,True,9,0.9535238742828369,data\Depth_Anything.pdf,1,Depth_Anything_p1_chunk_3,64,1,1,0.8668398857116699,0.8668398857116699,sentence::Depth_Anything_p1_chunk_3::s1,,,"umn), complex scenes (2nd and 5th column), foggy weather (5th column), and ultra-remote distance (5th and 6th column), etc. Abstract This work presents Depth Anything1, a highly practical solution for robust monocular depth estimation. Without pur- suing n"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,10,True,10,0.9521744132041932,data\s.pdf,9,s_p9_chunk_29,78,1,1,0.8656131029129028,0.8656131029129028,sentence::s_p9_chunk_29::s1,,,"695, 2022. 2, 4 [22] Kieran Saunders, George V ogiatzis, and Luis J. Manso. Self- supervised monocular depth estimation: Let’s talk about the weather. In Proceedings of the IEEE/CVF International Conference on Computer Vision (ICCV), pages 8907–8917, 2023."
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,11,True,11,0.9519322156906128,data\Single Image Depth Prediction with Wavelet Decomposition.pdf,9,Single_Image_Depth_Prediction_with_Wavelet_Decomposition_p9_chunk_11,83,1,1,0.8653929233551025,0.8653929233551025,sentence::Single_Image_Depth_Prediction_with_Wavelet_Decomposition_p9_chunk_11::s1,,,"4, 2014. [13] Huan Fu, Mingming Gong, Chaohui Wang, Kayhan Bat- manghelich, and Dacheng Tao. Deep ordinal regression net- work for monocular depth estimation. In CVPR, 2018. [14] Ravi Garg, Vijay Kumar BG, and Ian Reid. Unsupervised CNN for single view dep"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,12,True,12,0.9519322156906128,data\Robust Monocular Depth Estimation under Challenging Conditions.pdf,9,Robust_Monocular_Depth_Estimation_under_Challenging_Conditions_p9_chunk_8,68,1,1,0.8653929233551025,0.8653929233551025,sentence::Robust_Monocular_Depth_Estimation_under_Challenging_Conditions_p9_chunk_8::s2,,,"in Neural Information Processing Systems, 27, 2014. 2 [6] Huan Fu, Mingming Gong, Chaohui Wang, Kayhan Bat- manghelich, and Dacheng Tao. Deep ordinal regression net- work for monocular depth estimation. In Proceedings of the IEEE Conference on Computer Vi"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,13,True,13,0.9519322156906128,data\Monocular Depth Estimation.pdf,9,Monocular_Depth_Estimation_p9_chunk_8,74,1,1,0.8653929233551025,0.8653929233551025,sentence::Monocular_Depth_Estimation_p9_chunk_8::s1,,,"Fu, Mingming Gong, Chaohui Wang, Kayhan Bat- manghelich, and Dacheng Tao. Deep ordinal regression net- work for monocular depth estimation. In CVPR, 2018. [11] Yasutaka Furukawa and Carlos Hern ´andez. Multi-view stereo: A tutorial. Foundations and Trends"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,14,True,14,0.9519322156906128,data\Lite-Mono.pdf,9,Lite-Mono_p9_chunk_11,79,1,1,0.8653929233551025,0.8653929233551025,sentence::Lite-Mono_p9_chunk_11::s1,,,", Chaohui Wang, Kayhan Bat- manghelich, and Dacheng Tao. Deep ordinal regression net- work for monocular depth estimation. In CVPR, 2018. 1, 2 [12] Ravi Garg, Vijay Kumar Bg, Gustavo Carneiro, and Ian Reid. Unsupervised cnn for single view depth estimation"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,15,True,15,0.9486555993556977,data\Depth_Anything.pdf,3,Depth_Anything_p3_chunk_9,90,1,1,0.8624141812324524,0.8624141812324524,sentence::Depth_Anything_p3_chunk_9::s1,,,"uth di: ˆdi = di − t(d) s(d) , (2) where t(d) and s(d) are used to align the prediction and ground truth to have zero translation and unit scale: t(d) = median(d), s (d) = 1 HW HWX i=1 |di − t(d)|. (3) To obtain a robust monocular depth estimation model, w"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,16,True,16,0.9460935115814209,data\SSRDepth.pdf,13,SSRDepth_p13_chunk_33,78,1,1,0.8600850105285645,0.8600850105285645,sentence::SSRDepth_p13_chunk_33::s2,,,"internet photos, in: Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition, 2018, pp. 2041–2050. [21] R. Ranftl, K. Lasinger, D. Hafner, K. Schindler, V. Koltun, Towards robust monocular depth estimation: mixing datasets for ze"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,17,True,17,0.9441470146179199,data\Monocular Depth Estimation.pdf,1,Monocular_Depth_Estimation_p1_chunk_19,54,1,1,0.8583154678344727,0.8583154678344727,sentence::Monocular_Depth_Estimation_p1_chunk_19::s1,,,"stimation a one-time ofﬂine calibration, but can cause issues related to occlusion and texture-copy artifacts [15]. We propose three architectural and loss innovations that combined, lead to large improvements in monocular depth estimation when training wi"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,18,True,18,0.9436455726623535,data\Robust Monocular Depth Estimation under Challenging Conditions.pdf,3,Robust_Monocular_Depth_Estimation_under_Challenging_Conditions_p3_chunk_19,61,1,1,0.8578596115112305,0.8578596115112305,sentence::Robust_Monocular_Depth_Estimation_under_Challenging_Conditions_p3_chunk_19::s0,,,e explored depth estimation with adverse weather. ITDFA [43] requires an encoder for each condition and was not shown to work in both standard and adverse settings. R4Dyn [8] and MonoViT [44] are ro- bust methods that delivered improvements also in adverse
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,19,True,19,0.9436118721961975,data\s.pdf,10,s_p10_chunk_4,89,1,1,0.8578289747238159,0.8578289747238159,sentence::s_p10_chunk_4::s1,,,"6, 7 [28] Jiyuan Wang, Chunyu Lin, Lang Nie, Shujun Huang, Yao Zhao, Xing Pan, and Rui Ai. Weatherdepth: Curriculum con- trastive learning for self-supervised depth estimation under adverse weather conditions, 2023. 1, 2, 4, 7 [29] Jiyuan Wang, Lang Nie,"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,20,True,20,0.9435713529586792,data\ACD.pdf,9,ACD_p9_chunk_12,80,1,1,0.8577921390533447,0.8577921390533447,sentence::ACD_p9_chunk_12::s1,,,", Y ao Zhao, Xing Pan, and Rui Ai. Weatherdepth: Curriculum contrastive learning for self- supervised depth estimation under adverse weather con- ditions. In ICRA, pages 4976–4982, 2024. [Wang et al., 2024b ] Jiyuan Wang, Chunyu Lin, Lang Nie, Kang Liao, S"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,21,False,,0.9432270050048828,data\MonoDiffusion.pdf,9,MonoDiffusion_p9_chunk_26,97,1,1,0.8574790954589844,0.8574790954589844,sentence::MonoDiffusion_p9_chunk_26::s1,,,"sing, 27(8):4131–4144, 2018. [11] Shuwei Shao, Zhongcai Pei, Weihai Chen, Ran Li, Zhong Liu, and Zhengguo Li. Urcdc-depth: Uncertainty rectified cross-distillation with cutflip for monocular depth estimation. arXiv preprint arXiv:2302.08149, 2023. [12] Xin"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,22,False,,0.9424550414085389,data\MonoDiffusion.pdf,9,MonoDiffusion_p9_chunk_25,79,1,1,0.8567773103713989,0.8567773103713989,sentence::MonoDiffusion_p9_chunk_25::s1,,,"Youngjung Kim, Hyungjoo Jung, Dongbo Min, and Kwanghoon Sohn. Deep monocular depth estimation via integration of global and local predictions. IEEE Transactions on Image Processing, 27(8):4131–4144, 2018. [11] Shuwei Shao, Zhongcai Pei, Weihai Chen, Ran Li"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,23,False,,0.942373412847519,data\DepthDark.pdf,6,DepthDark_p6_chunk_15,46,1,1,0.8567031025886536,0.8567031025886536,sentence::DepthDark_p6_chunk_15::s0,,,"ground truth depth values. training, and our model was eventually fine-tuned for downstream monocular depth estimation tasks. Additionally, data augmentation techniques, including random cropping and horizontal flipping, were employed to enhance the train"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,24,False,,0.942318469285965,data\LED.pdf,11,LED_p11_chunk_14,44,1,1,0.8566531538963318,0.8566531538963318,sentence::LED_p11_chunk_14::s1,,,"asperini, Nils Morbitzer, HyunJun Jung, Nassir Navab, and Federico Tombari. Robust monocular depth estimation under challenging conditions. InICCV, 2023."
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,25,False,,0.9420467674732208,data\ACD.pdf,9,ACD_p9_chunk_0,88,1,1,0.8564061522483826,0.8564061522483826,sentence::ACD_p9_chunk_0::s1,,,"[Saunders et al., 2023] Kieran Saunders, George V ogiatzis, and Luis J Manso. Self-supervised monocular depth es- timation: Let’s talk about the weather. In ICCV, pages 8907–8917, 2023. [Sch¨on et al., 2021 ] Markus Sch ¨on, Michael Buchholz, and Klaus Die"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,26,False,,0.9413881003856659,data\Depth_Anything.pdf,1,Depth_Anything_p1_chunk_4,54,1,1,0.855807363986969,0.855807363986969,sentence::Depth_Anything_p1_chunk_4::s0,,,"y practical solution for robust monocular depth estimation. Without pur- suing novel technical modules, we aim to build a simple yet powerful foundation model dealing with any images under any circumstances. To this end, we scale up the dataset by designin"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,27,False,,0.9409326851367951,data\Monocular Depth Estimation.pdf,10,Monocular_Depth_Estimation_p10_chunk_10,86,1,1,0.8553933501243591,0.8553933501243591,sentence::Monocular_Depth_Estimation_p10_chunk_10::s3,,,"V, 2018. [49] Matteo Poggi, Filippo Aleotti, Fabio Tosi, and Stefano Mat- toccia. Towards real-time unsupervised monocular depth es- timation on cpu. In IROS, 2018. [50] Matteo Poggi, Fabio Tosi, and Stefano Mattoccia. Learning monocular depth estimation w"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,28,False,,0.9402030110359192,data\TDDC.pdf,10,TDDC_p10_chunk_8,71,1,1,0.8547300100326538,0.8547300100326538,sentence::TDDC_p10_chunk_8::s2,,,"e China Technological Sciences, 63(9):1612–1627, 2020. [Zhao et al., 2022a] Chaoqiang Zhao, Yang Tang, and Qiyu Sun. Unsupervised monocular depth estimation in highly complex environments. IEEE Transactions on Emerging Topics in Computational Intelligence"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,29,False,,0.9401147603988648,data\DepthDark.pdf,10,DepthDark_p10_chunk_10,78,1,1,0.8546497821807861,0.8546497821807861,sentence::DepthDark_p10_chunk_10::s0,,,"Tang, and Qiyu Sun. 2022. Unsupervised monocular depth estimation in highly complex environments.IEEE Transactions on Emerging Topics in Computational Intelligence 6, 5 (2022), 1237–1246. [51] Chaoqiang Zhao, Youmin Zhang, Matteo Poggi, Fabio Tosi, Xianda"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,30,False,,0.9371900975704193,data\Jasmine.pdf,13,Jasmine_p13_chunk_14,68,1,1,0.8519909977912903,0.8519909977912903,sentence::Jasmine_p13_chunk_14::s1,,,", 2017. 21 [48] Jiyuan Wang, Chunyu Lin, Lang Nie, Shujun Huang, Yao Zhao, Xing Pan, and Rui Ai. Weatherdepth: Curriculum contrastive learning for self-supervised depth estimation under adverse weather conditions. In 2024 IEEE International Conference on R"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,31,False,,0.9371605932712554,data\Robust Monocular Depth Estimation under Challenging Conditions.pdf,10,Robust_Monocular_Depth_Estimation_under_Challenging_Conditions_p10_chunk_22,69,1,1,0.8519641757011414,0.8519641757011414,sentence::Robust_Monocular_Depth_Estimation_under_Challenging_Conditions_p10_chunk_22::s3,,,". Image quality assessment: From error visibility to structural similarity. IEEE Transactions on Image Process- ing, 13(4):600–612, 2004. 4 [40] Mengchen Xiong, Xiao Xu, Dong Yang, and Eckehard Stein- bach. Robust depth estimation in foggy environments com"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,32,False,,0.936817753314972,data\Repurposing Diffusion-Based Image Generators for Monocular Depth Estimation.pdf,10,Repurposing_Diffusion-Based_Image_Generators_for_Monocular_Depth_Estimation_p10_chunk_30,80,1,1,0.8516525030136108,0.8516525030136108,sentence::Repurposing_Diffusion-Based_Image_Generators_for_Monocular_Depth_Estimation_p10_chunk_30::s1,,,"Gang Yu, Bin Fu, and Chunhua Shen. Hierarchical normalization for robust monoc- ular depth estimation. NeurIPS, 35, 2022. 3, 6, 11 [61] Lvmin Zhang, Anyi Rao, and Maneesh Agrawala. Adding conditional control to text-to-image diffusion models. In ICCV, page"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,33,False,,0.9363170981407165,data\Repurposing Diffusion-Based Image Generators for Monocular Depth Estimation.pdf,9,Repurposing_Diffusion-Based_Image_Generators_for_Monocular_Depth_Estimation_p9_chunk_15,93,1,1,0.851197361946106,0.851197361946106,sentence::Repurposing_Diffusion-Based_Image_Generators_for_Monocular_Depth_Estimation_p9_chunk_15::s1,,,"ng Gong, Chaohui Wang, Kayhan Bat- manghelich, and Dacheng Tao. Deep ordinal regression network for monocular depth estimation. In CVPR, pages 2002–2011, 2018. 2 [16] Peng Gao, Shijie Geng, Renrui Zhang, Teli Ma, Rongyao Fang, Yongfeng Zhang, Hongsheng Li,"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,34,False,,0.9363170981407165,data\MonoDiffusion.pdf,10,MonoDiffusion_p10_chunk_18,75,1,1,0.851197361946106,0.851197361946106,sentence::MonoDiffusion_p10_chunk_18::s2,,,"eo Technology, 28(11):3174–3182, 2017. [33] Huan Fu, Mingming Gong, Chaohui Wang, Kayhan Batmanghelich, and Dacheng Tao. Deep ordinal regression network for monocular depth estimation. In Proceedings of the IEEE Conference on Computer Vision and Pattern Re"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,35,False,,0.9363170981407165,data\Global-Local.pdf,7,Global-Local_p7_chunk_10,75,1,1,0.851197361946106,0.851197361946106,sentence::Global-Local_p7_chunk_10::s1,,,"IPS), pages 2366–2374, 2014. [Fu et al., 2018] Huan Fu, Mingming Gong, Chaohui Wang, Kayhan Batmanghelich, and Dacheng Tao. Deep ordinal regression network for monocular depth estimation. In Proceedings of the IEEE Conference on Computer Vision and Pattern"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,36,False,,0.9363170981407165,data\dav2.pdf,11,dav2_p11_chunk_17,85,1,1,0.851197361946106,0.851197361946106,sentence::dav2_p11_chunk_17::s1,,,"ngming Gong, Chaohui Wang, Kayhan Batmanghelich, and Dacheng Tao. Deep ordinal regression network for monocular depth estimation. In CVPR, 2018. 10 [20] Xiao Fu, Wei Yin, Mu Hu, Kaixuan Wang, Yuexin Ma, Ping Tan, Shaojie Shen, Dahua Lin, and Xiaoxiao Long."
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,37,False,,0.9361505627632141,data\s.pdf,9,s_p9_chunk_10,89,1,1,0.8510459661483765,0.8510459661483765,sentence::s_p9_chunk_10::s1,,,"Morbitzer, HyunJun Jung, Nassir Navab, and Federico Tombari. Robust monocular depth esti- mation under challenging conditions. In Proceedings of the IEEE/CVF International Conference on Computer Vision , pages 8177–8186, 2023. 1, 2, 4, 5, 6, 7, 8 [9] Cl ´"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,38,False,,0.936025071144104,data\Robust Monocular Depth Estimation under Challenging Conditions.pdf,3,Robust_Monocular_Depth_Estimation_under_Challenging_Conditions_p3_chunk_21,56,1,1,0.8509318828582764,0.8509318828582764,sentence::Robust_Monocular_Depth_Estimation_under_Challenging_Conditions_p3_chunk_21::s0,,,"tion. Unlike prior works, in this paper, we propose a simple and effective solution enabling a standard monocular model to estimate depth in diverse conditions (e.g., day, night, and rain) without any difference at inference time compared to a common encod"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,39,False,,0.9354826509952545,data\dav2.pdf,12,dav2_p12_chunk_6,90,1,1,0.8504387736320496,0.8504387736320496,sentence::dav2_p12_chunk_6::s0,,,"and Adrien Gaidon. Towards zero-shot scale-aware monocular depth estimation. In ICCV, 2023. 2, 3 [27] Geoffrey Hinton, Oriol Vinyals, and Jeff Dean. Distilling the knowledge in a neural network. arXiv:1503.02531, 2015. 6, 10 [28] Mu Hu, Wei Yin, Chi Zhang,"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,40,False,,0.9346604645252228,data\Robust Monocular Depth Estimation under Challenging Conditions.pdf,10,Robust_Monocular_Depth_Estimation_under_Challenging_Conditions_p10_chunk_14,80,1,1,0.8496913313865662,0.8496913313865662,sentence::Robust_Monocular_Depth_Estimation_under_Challenging_Conditions_p10_chunk_14::s1,,,"14402–14413, 2020. 2, 3, 6, 7 [34] Fabio Tosi, Filippo Aleotti, Matteo Poggi, and Stefano Mat- toccia. Learning monocular depth estimation infusing tradi- tional stereo knowledge. In Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Rec"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,41,False,,0.9345466434955597,data\TDDC.pdf,9,TDDC_p9_chunk_20,92,1,1,0.8495878577232361,0.8495878577232361,sentence::TDDC_p9_chunk_20::s1,,,"ch Graf, Wendy Adams, An- drew J Schofield, James H Elder, Richard Bowden, Heng Cong, et al. The monocular depth estimation challenge. In WACV, pages 623–632, 2023. [Tan et al., 2021] Xin Tan, Ke Xu, Ying Cao, Yiheng Zhang, Lizhuang Ma, and Rynson W. H. La"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,42,False,,0.9341219782829284,data\Global-Local.pdf,7,Global-Local_p7_chunk_0,50,1,1,0.8492017984390259,0.8492017984390259,sentence::Global-Local_p7_chunk_0::s0,,,5 Conclusion This paper proposes a new architecture for monocular depth estimation to deliver meaningful global and local features and generate a precisely estimated depth map. We further exploit the depth-speciﬁc data augmentation technique to improve the
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,43,False,,0.9337171137332916,data\s.pdf,10,s_p10_chunk_21,72,1,1,0.8488337397575378,0.8488337397575378,sentence::s_p10_chunk_21::s2,,,"rence on Artificial Intelligence, pages 7323– 7331, 2024. 1 [41] Chaoqiang Zhao, Yang Tang, and Qiyu Sun. Unsuper- vised monocular depth estimation in highly complex envi- ronments. IEEE Transactions on Emerging Topics in Com- putational Intelligence, 6(5)"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,44,False,,0.9337171137332916,data\Robust Monocular Depth Estimation under Challenging Conditions.pdf,10,Robust_Monocular_Depth_Estimation_under_Challenging_Conditions_p10_chunk_27,88,1,1,0.8488337397575378,0.8488337397575378,sentence::Robust_Monocular_Depth_Estimation_under_Challenging_Conditions_p10_chunk_27::s1,,,"2645, 2020. 6 [43] Chaoqiang Zhao, Yang Tang, and Qiyu Sun. Unsuper- vised monocular depth estimation in highly complex envi- ronments. Transactions on Emerging Topics in Computa- tional Intelligence, 6(5):1237–1246, 2022. 3, 4 [44] Chaoqiang Zhao, Youmin"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,45,False,,0.9332857608795166,data\DepthDark.pdf,1,DepthDark_p1_chunk_4,45,1,1,0.8484416007995605,0.8484416007995605,sentence::DepthDark_p1_chunk_4::s1,,,"ds mainly address typical daylight conditions, but their effectiveness notably decreases in low-light environments. There is a lack of robust foundational models for monocular depth estimation specifically designed for low-light scenarios. This largely ste"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,46,False,,0.9331412553787232,data\LED.pdf,12,LED_p12_chunk_7,83,1,1,0.8483102321624756,0.8483102321624756,sentence::LED_p12_chunk_7::s0,,,"guidance for monocular depth estimation.arXiv preprint arXiv:1907.10326, 2019. [25] Chunyu Li, Yusuke Monno, and Masatoshi Okutomi. Deep Hyperspectral-Depth Re- construction Using Single Color-Dot Projection. InCVPR, 2022. [26] Zhenyu Li. Monocular depth e"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,47,False,,0.932092934846878,data\s.pdf,10,s_p10_chunk_9,82,1,1,0.8473572134971619,0.8473572134971619,sentence::s_p10_chunk_9::s2,,,"Conference on Computer Vision and Pat- tern Recognition (CVPR), pages 21425–21434, 2023. 1 [32] Youhong Wang, Yunji Liang, Hao Xu, Shaohui Jiao, and Hongkai Yu. Sqldepth: Generalizable self-supervised fine- structured monocular depth estimation, 2023. 1 [3"
always_clear_depth_contributions,content-only,main contributions proposed framework adverse weather robust monocular depth estimation multi tuple degradation multi granularity knowledge distillation ordinal guidance,sentence-to-chunk,1500,48,False,,0.9316524028778076,data\DepthDark.pdf,1,DepthDark_p1_chunk_0,88,1,1,0.846956729888916,0.846956729888916,sentence::DepthDark_p1_chunk_0::s0,,,"DepthDark: Robust Monocular Depth Estimation for Low-Light Environments Longjian Zeng 245060073@hdu.edu.cn Hangzhou Dianzi University Hangzhou, China Zunjie Zhu∗ zunjiezhu@hdu.edu.cn Hangzhou Dianzi University Hangzhou, China Rongfeng Lu rongfeng-lu@hdu.ed"
