question_id,granularity,variant,query_used,rank,raw_rank,score,source,page,parent_chunk_id,unit_id,matched_gold_ids,matched_evidence_refs,is_gold_alias_hit,is_evidence_page_hit,is_title_junk,text
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,32,32,0.7472904920578003,data\Monocular Depth Estimation.pdf,13,Monocular_Depth_Estimation_p13_chunk_2,Monocular_Depth_Estimation_p13_chunk_2,monodepth2,,True,False,False,epth2 w/o full-res m.s. ✓ ✓ R18 ✓ 0.117 0.866 4.864 0.196 0.871 0.957 0.981 Monodepth2 w/o SSIM ✓ ✓ ✓ R18 ✓ 0.118 0.853 4.824 0.198 0.868 0.956 0.980 Monodepth2 with [76]’s mask ✓ ✓ R18 ✓ 0.123 1.177 5.210 0.200 0.869 0.955 0.978 Monodepth2(full) ✓ ✓ ✓ R18
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,33,33,0.7471939921379089,data\s.pdf,6,s_p6_chunk_10,s_p6_chunk_10,"rnw,adids,wsgd",,True,False,False,0.3340 4.589 8.606 58.60 ADIDS [18] [27] 1 0.2390 2.089 6.743 61.40 0.2870 2.569 7.985 49.00 RNW [30] [27] 1 0.2970 2.608 7.996 43.10 0.1850 1.710 6.549 73.30 WSGD [27] [27] 1 0.1760 1.603 6.036 75.00 0.1740 1.637 6.302 75.40 robust-depth [22] [self] 1 0.
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,34,34,0.7471623420715332,data\Global-Local.pdf,6,Global-Local_p6_chunk_8,Global-Local_p6_chunk_8,,,False,False,False,"mputationally demanding decoders, we construct simple baselines and compare them with ours. Baseline-Dconv consists of consecutive deconvolution-batch normalization-ReLU blocks to obtain the desired depth map. In addition, Baseline-UNet is an improved stru"
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,35,35,0.7469320893287659,data\Monocular Depth Estimation.pdf,17,Monocular_Depth_Estimation_p17_chunk_3,Monocular_Depth_Estimation_p17_chunk_3,monodepth2,,True,False,False,0.221 0.818 0.940 0.974 PoseCNN [62] 3 0.147 1.117 5.403 0.222 0.815 0.940 0.976 Shared encoder (arXiv v1) 2 0.149 1.153 5.567 0.229 0.807 0.934 0.972 Shared encoder (arXiv v1) 3 0.145 1.159 5.482 0.224 0.818 0.937 0.973 Monodepth2⇒ Separate ResNet 2 0.13
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,36,36,0.7451348304748535,data\Monocular Depth Estimation.pdf,14,Monocular_Depth_Estimation_p14_chunk_4,Monocular_Depth_Estimation_p14_chunk_4,monodepth2,,True,False,False,.991 SuperDepth [47] + pp S 0.090 0.542 3.967 0.144 0.901 0.976 0.993 Monodepth2w/o pretrainingS 0.110 0.849 4.580 0.173 0.875 0.962 0.986 Monodepth2 S 0.085 0.537 3.868 0.139 0.912 0.979 0.993 Zhan FullNYU [73] D*MS 0.130 1.520 5.184 0.205 0.859 0.955 0.9
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,37,37,0.7450333833694458,data\Monocular Depth Estimation.pdf,13,Monocular_Depth_Estimation_p13_chunk_1,Monocular_Depth_Estimation_p13_chunk_1,monodepth2,,True,False,False,0.973 Monodepth2 w/o min reprojection ✓ ✓ R18 ✓ 0.117 0.878 4.846 0.196 0.870 0.957 0.980 Monodepth2 w/o auto-masking ✓ ✓ R18 ✓ 0.120 1.097 5.074 0.197 0.872 0.956 0.979 Monodepth2 w/o full-res m.s. ✓ ✓ R18 ✓ 0.117 0.866 4.864 0.196 0.871 0.957 0.981 Mono
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,38,38,0.7449215054512024,data\Single Image Depth Prediction with Wavelet Decomposition.pdf,15,Single_Image_Depth_Prediction_with_Wavelet_Decomposition_p15_chunk_5,Single_Image_Depth_Prediction_with_Wavelet_Decomposition_p15_chunk_5,,,False,False,False,"efﬁcient MobileNetv2 [56]. Indeed, in contrast with FastDepth, in the main paper, we report results using large encoder models (Resnet18/50 or Densenet161). Although this helps achieving better scores, we show in Table 10 and Table 11 that we can reach cl"
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,39,39,0.7449177503585815,data\Robust Monocular Depth Estimation under Challenging Conditions.pdf,6,Robust_Monocular_Depth_Estimation_under_Challenging_Conditions_p6_chunk_5,Robust_Monocular_Depth_Estimation_under_Challenging_Conditions_p6_chunk_5,"md4all_ad,md4all_dd",,True,False,False,0.1921 8.507 71.07 0.1414 7.228 80.98 AdaBins [1] GT a: dnr 0.1384 5.582 81.31 0.2296 7.344 63.95 0.1726 6.267 76.01 [ours] md4all-AD GT dnT(r) 0.1206 4.806 88.03 0.1821 6.372 75.33 0.1562 5.903 82.82 Table 1. Evaluation of self- and GT-supervised methods
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,40,40,0.7448242902755737,data\Lite-Mono.pdf,7,Lite-Mono_p7_chunk_6,Lite-Mono_p7_chunk_6,monodepth2,,True,False,False,"(3.1M). Speciﬁcally, Lite-Mono greatly exceeds Monodepth2 [15] with a ResNet18 [17] backbone, but the model size is only about one-ﬁfth of this model. It also outperforms the ResNet50 version of Monodepth2, which is the largest model (32.5M) in this table"
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,41,41,0.7440051436424255,data\s.pdf,7,s_p7_chunk_10,s_p7_chunk_10,,,False,False,False,"n [33], we also compare with [33] and a self-designed baseline [33]+[8] (using only synthetic ad- verse data with pseudo labels to train Manydepth). 4.4. Quantitative Experimental Results Our quantitative results across different datasets are shown in Tabl"
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,42,42,0.742223858833313,data\Monocular Depth Estimation.pdf,17,Monocular_Depth_Estimation_p17_chunk_1,Monocular_Depth_Estimation_p17_chunk_1,monodepth2,,True,False,False,148 1.211 5.595 0.219 0.815 0.942 0.976 Shared encoder (arXiv v1) 2 ✓ 0.125 0.986 5.070 0.201 0.857 0.954 0.979 Shared encoder (arXiv v1) 3 ✓ 0.123 1.031 5.052 0.199 0.863 0.954 0.979 Monodepth2⇒ Separate ResNet 2 ✓ 0.115 0.919 4.863 0.193 0.877 0.959 0.98
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,43,43,0.7419354915618896,data\PrimeDepth- Efficient Monocular Depth  Estimation with a Stable Diffusion Preimage.pdf,6,PrimeDepth-_Efficient_Monocular_Depth_Estimation_with_a_Stable_Diffusion_Preimage_p6_chunk_1,PrimeDepth-_Efficient_Monocular_Depth_Estimation_with_a_Stable_Diffusion_Preimage_p6_chunk_1,,,False,False,False,hieving nearly zero-cost performance improvements. Input RetinexFormer Ours Input Uformer Ours Input MIRNet Ours Input SNR-aware Ours Input Restormer Ours Input LLformer Ours Figure 3. Visual comparison of results on the five unpaired datasets:
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,44,44,0.7413005828857422,data\ACD.pdf,6,ACD_p6_chunk_16,ACD_p6_chunk_16,md4all_dd,,True,False,False,"performance in almost all metrics. Compared to md4all-DD, our approach reduces RMSE by 8.80% on the standard benchmark and 11.99% on the challenging benchmark, highlighting the superiority of our approach. To demonstrate the effectiveness of our method, F"
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,45,45,0.7411797642707825,data\Single Image Depth Prediction with Wavelet Decomposition.pdf,6,Single_Image_Depth_Prediction_with_Wavelet_Decomposition_p6_chunk_4,Single_Image_Depth_Prediction_with_Wavelet_Decomposition_p6_chunk_4,,,False,False,False,"20 epochs. Unless otherwise speciﬁed, our ex- periments are done with Resnet50-based model trained with depth hints loss at 320 × 1024 resolution. For NYUv2, we implement a UNet-like baseline similar to DenseDepth [2], and detail its architecture in suppl"
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,46,46,0.7400169968605042,data\Single Image Depth Prediction with Wavelet Decomposition.pdf,15,Single_Image_Depth_Prediction_with_Wavelet_Decomposition_p15_chunk_4,Single_Image_Depth_Prediction_with_Wavelet_Decomposition_p15_chunk_4,,,False,False,False,"spects of complexity reduction. 9.1. Experiment with a light-weight MobileNetv2 encoder First, we replace the costly ResNet [23] or DenseNet [32, 31] backbone encoders with the efﬁcient MobileNetv2 [56]. Indeed, in contrast with FastDepth, in the main pape"
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,47,47,0.7398461699485779,data\Global-Local.pdf,5,Global-Local_p5_chunk_4,Global-Local_p5_chunk_4,,,False,False,False,the generalization performance. Method Params (M)δ1 ↑ δ2 ↑ δ3 ↑ AbsRel↓ RMSE↓ Baseline - Dconv 4.03 0.898 0.986 0.997 0.110 0.359 Baseline - UNet 4.95 0.901 0.987 0.997 0.109 0.363 Ours (w/o SFF) 0.38 0.905 0.986 0.997 0.104 0.357 Ours 0.66 0.908 0.987 0.9
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,48,48,0.7397722601890564,data\Monocular Depth Estimation.pdf,7,Monocular_Depth_Estimation_p7_chunk_2,Monocular_Depth_Estimation_p7_chunk_2,monodepth2,,True,False,False,0.124 1.170 5.249 0.203 0.865 0.953 0.978 Monodepth2 w/o min reprojection ✓ ✓ ✓ 0.117 0.878 4.846 0.196 0.870 0.957 0.980 Monodepth2 w/o auto-masking ✓ ✓ ✓ 0.120 1.097 5.074 0.197 0.872 0.956 0.979 Monodepth2 w/o full-res m.s. ✓ ✓ ✓ 0.117 0.866 4.864 0.19
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,49,49,0.7397422194480896,data\Robust Monocular Depth Estimation under Challenging Conditions.pdf,7,Robust_Monocular_Depth_Estimation_under_Challenging_Conditions_p7_chunk_24,Robust_Monocular_Depth_Estimation_under_Challenging_Conditions_p7_chunk_24,md4all_dd,,True,False,False,"includes preliminary results withsnow and fog on the challenging DENSE dataset [2]. AD and DD Our md4all delivers improvements both as DD and AD (Tables 1 and 2). While the two are applica- ble under both supervisions, available and reliable ground truth a"
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,50,50,0.7387639284133911,data\s.pdf,5,s_p5_chunk_8,s_p5_chunk_8,,,False,False,False,"Dday on real images across diverse conditions. Our strategy compares Dday and Dsyn, assigning higher weights to consistent regions and lower weights to highly inconsistent areas. Using an exponential function [34], we design a confidence map Ccst based on"
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,51,51,0.737563967704773,data\dav2.pdf,5,dav2_p5_chunk_5,dav2_p5_chunk_5,,,False,False,False,"als, as well as smaller DINOv2 models, suffer from severe generalization issues. This pilot study seems to give a straightforward solution to employing synthetic data in MDE, i.e., building on the largest DINOv2 encoder, and relying on its inherent general"
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,52,52,0.7372794151306152,data\Single Image Depth Prediction with Wavelet Decomposition.pdf,13,Single_Image_Depth_Prediction_with_Wavelet_Decomposition_p13_chunk_18,Single_Image_Depth_Prediction_with_Wavelet_Decomposition_p13_chunk_18,,,False,False,False,"predictions iconv2 3 1 138 4 ↑iconv2, econv2LeakyReLU(0.2) wave2 3 1 3 4 iconv2 Linear IDWT1 - - 1 2 IDWT2, wave2 - Table 8: Our decoder network architecture for experiments on the NYUv2 [58] datasetNote that since like in DenseDepth [2] we produce a dept"
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,53,53,0.7372421026229858,data\dav2.pdf,20,dav2_p20_chunk_1,dav2_p20_chunk_1,,,False,False,False,"NOv2 [50], and DINOv2 with registers [16]. As shown in Table 13, at the ViT-large scale, we find DINOv2 serial [50, 16] is remarkably superior to all other encoders. The success of DINOv2 further reflects the promising future of the data-driven roadmap, si"
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,54,54,0.73713219165802,data\Monocular Depth Estimation.pdf,14,Monocular_Depth_Estimation_p14_chunk_7,Monocular_Depth_Estimation_p14_chunk_7,,,False,False,False,"3] using 93% of the Eigen split and the improved ground truth from [59]. Baseline meth- ods were evaluated using their pro- vided disparity ﬁles, which were either available publicly or from private com- munication with the authors. Legend D* – Auxiliary d"
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,55,55,0.7365733981132507,data\Lite-Mono.pdf,1,Lite-Mono_p1_chunk_6,Lite-Mono_p1_chunk_6,monodepth2,,True,False,False,"ng- range global information into the features. Experiments demonstrate that Lite-Mono outperforms Monodepth2 by a large margin in accuracy, with about 80% fewer train- able parameters. Our codes and models are available at https://github.com/noahzn/Lite-M"
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,56,56,0.7364549040794373,data\dav2.pdf,22,dav2_p22_chunk_11,dav2_p22_chunk_11,,,False,False,False,"scenario accuracy (%) of Depth Anything V2 on our proposed benchmark DA-2K. C.2 Comparison with the DIW dataset Although DIW [11] and our DA-2K use the same annotation format (both sparse pixel pairs, we are inspired by DIW), our proposed DA-2K dataset is"
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,57,57,0.7360126972198486,data\Single Image Depth Prediction with Wavelet Decomposition.pdf,14,Single_Image_Depth_Prediction_with_Wavelet_Decomposition_p14_chunk_8,Single_Image_Depth_Prediction_with_Wavelet_Decomposition_p14_chunk_8,monodepth2,,True,False,False,MS +SSGM 192 × 640 0.086 0.497 3.699 0.131 0.914 0.983 0.996 [18] Monodepth2 Resnet18  S 320 × 1024 0.082 0.497 3.637 0.132 0.924 0.982 0.994 WaveletMonodepth Resnet18  S 320 × 1024 0.080 0.443 3.544 0.130 0.919 0.983 0.995 WaveletMonodepth Resnet50  S
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,58,58,0.735604465007782,data\DepthDark.pdf,6,DepthDark_p6_chunk_26,DepthDark_p6_chunk_26,,,False,False,False,"the experimental results reported in their paper. Additionally, we attempt to reproduce TDDC’s approach and provide the general (G) version results for each DA method to facilitate further com- parison. Our final experiments indicate that the G-version res"
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,59,59,0.7353372573852539,data\Monocular Depth Estimation.pdf,14,Monocular_Depth_Estimation_p14_chunk_2,Monocular_Depth_Estimation_p14_chunk_2,monodepth2,,True,False,False,38] M 0.120 0.789 4.755 0.177 0.856 0.961 0.987 Monodepth2w/o pretrainingM 0.112 0.715 4.502 0.167 0.876 0.967 0.990 Monodepth2 M 0.090 0.545 3.942 0.137 0.914 0.983 0.995 Monodepth [15] S 0.109 0.811 4.568 0.166 0.877 0.967 0.988 3net [50] (VGG) S 0.119 0
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,60,60,0.7351527214050293,data\Global-Local.pdf,6,Global-Local_p6_chunk_5,Global-Local_p6_chunk_5,,,False,False,False,mages of NYU Depth V2 datasets. The results of BTS and Adabins are obtained from distributed pre-trained weights. Method δ1 ↑ δ2 ↑ δ3 ↑ AbsRel↓ RMSE↓ log10↓ Baseline 0.908 0.987 0.997 0.101 0.351 0.043 + CutDepth 0.909 0.986 0.997 0.102 0.348 0.042 + Ours
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,61,61,0.7346833348274231,data\dav2.pdf,20,dav2_p20_chunk_0,dav2_p20_chunk_0,,,False,False,False,"B.6 Comparison among various pre-trained encoders We compare several currently most powerful pre-trained encoders in our MDE task, including BEiT [4], SAM [33], SynCLR [75], DINOv2 [50], and DINOv2 with registers [16]. As shown in Table 13, at the ViT-larg"
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,62,62,0.7345902323722839,data\PrimeDepth- Efficient Monocular Depth  Estimation with a Stable Diffusion Preimage.pdf,11,PrimeDepth-_Efficient_Monocular_Depth_Estimation_with_a_Stable_Diffusion_Preimage_p11_chunk_8,PrimeDepth-_Efficient_Monocular_Depth_Estimation_with_a_Stable_Diffusion_Preimage_p11_chunk_8,,,False,False,False,trained according to the settings for the LOLv1 dataset described in [32]. The Smooth L1 loss used in the baseline was extended to GT-mean loss for the variant. SNR-Aware. The baseline and the GT-mean loss variant were both trained using the settings for
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,63,63,0.7345735430717468,data\Monocular Depth Estimation.pdf,7,Monocular_Depth_Estimation_p7_chunk_3,Monocular_Depth_Estimation_p7_chunk_3,monodepth2,,True,False,False,.197 0.872 0.956 0.979 Monodepth2 w/o full-res m.s. ✓ ✓ ✓ 0.117 0.866 4.864 0.196 0.871 0.957 0.981 Monodepth2 with [76]’s mask ✓ ✓ ✓ 0.123 1.177 5.210 0.200 0.869 0.955 0.978 Monodepth2 smaller (416×128) ✓ ✓ ✓ ✓ 0.128 1.087 5.171 0.204 0.855 0.953 0.978 M
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,64,64,0.7341688275337219,data\Single Image Depth Prediction with Wavelet Decomposition.pdf,5,Single_Image_Depth_Prediction_with_Wavelet_Decomposition_p5_chunk_24,Single_Image_Depth_Prediction_with_Wavelet_Decomposition_p5_chunk_24,monodepth2,,True,False,False,"to the self-supervised Monodepth2 [18], without requiring Lidar depth supervision. At each scale s of the Monodepth2 decoder there is a layer which outputs a one-channel disparity. We replace this layer at each scale"
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,65,65,0.7333055138587952,data\Monocular Depth Estimation.pdf,7,Monocular_Depth_Estimation_p7_chunk_5,Monocular_Depth_Estimation_p7_chunk_5,monodepth2,,True,False,False,5 5.671 0.234 0.827 0.938 0.971 Monodepth2w/o pt ✓ ✓ ✓ 0.132 1.044 5.142 0.210 0.845 0.948 0.977 (c) Baseline (full Eigen dataset) ✓ ✓ 0.146 1.876 5.666 0.230 0.848 0.945 0.972 Monodepth2(full Eigen dataset) ✓ ✓ ✓ ✓ ✓ 0.116 0.918 4.872 0.193 0.874 0.959 0.
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,66,66,0.73296719789505,data\Lite-Mono.pdf,7,Lite-Mono_p7_chunk_5,Lite-Mono_p7_chunk_5,monodepth2,,True,False,False,"other repre- sentative methods with model sizes less than 35M, and the results are shown in Table 2. Lite-Mono beats all meth- ods except MonoViT-tiny and is the smallest model (3.1M). Speciﬁcally, Lite-Mono greatly exceeds Monodepth2 [15] with a ResNet18"
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,67,67,0.7328609228134155,data\Depth_Anything.pdf,5,Depth_Anything_p5_chunk_27,Depth_Anything_p5_chunk_27,,,False,False,False,"less than 1/10 of the MiDaS model, even outperforms MiDaS on several unseen datasets, including Sintel, DDAD, and ETH3D. The performance advantage of these small-scale models demonstrates their great potential in computationally-constrained scenarios. It"
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,68,68,0.7328142523765564,data\Monocular Depth Estimation.pdf,7,Monocular_Depth_Estimation_p7_chunk_4,Monocular_Depth_Estimation_p7_chunk_4,monodepth2,,True,False,False,Monodepth2 smaller (416×128) ✓ ✓ ✓ ✓ 0.128 1.087 5.171 0.204 0.855 0.953 0.978 Monodepth2(full) ✓ ✓ ✓ ✓ 0.115 0.903 4.863 0.193 0.877 0.959 0.981 (b) Baseline w/o pt 0.150 1.585 5.671 0.234 0.827 0.938 0.971 Monodepth2w/o pt ✓ ✓ ✓ 0.132 1.044 5.142 0.210 0
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,69,69,0.7327429056167603,data\Monocular Depth Estimation.pdf,3,Monocular_Depth_Estimation_p3_chunk_2,Monocular_Depth_Estimation_p3_chunk_2,,,False,False,False,e p t h ⊗ SSIM ⊗ SSIM Upsample Baseline Ours Depth decoder Baseline Ours ⊗ SSIM loss ⊗ Upscale (c) Our appearance loss (d) Our full-res multi-scale Depth decoder Baseline Ours ⊗ SSIM SSIM ⊗ Upscale (c) Our reprojection loss (b) Pose net
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,70,70,0.7327196598052979,data\Monocular Depth Estimation.pdf,1,Monocular_Depth_Estimation_p1_chunk_12,Monocular_Depth_Estimation_p1_chunk_12,monodepth2,,True,False,False,"ng large and varied training datasets with accurateground truth depth for supervised learning [55, 9] is itself a formidable challenge. As an alternative, several recent self-supervised Input Monodepth2 (M) Monodepth2 (S) Monodepth2 (MS) Zhou et al. [76]"
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,71,71,0.7323167324066162,data\Depth_Anything.pdf,6,Depth_Anything_p6_chunk_16,Depth_Anything_p6_chunk_16,,,False,False,False,0.075 GEDepth [75] 0.976 0.997 0.999 0.048 2.044 0.076 ZoeDepth∗ [4] 0.971 0.996 0.999 0.054 2.281 0.082 Ours 0.982 0.998 1.000 0.046 1.896 0.069 Table 4. Fine-tuning and evaluating on KITTI [17] with our pre-trained MDE encoder. ∗: Reproduced by us. code
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,72,72,0.7323029637336731,data\Monocular Depth Estimation.pdf,14,Monocular_Depth_Estimation_p14_chunk_31,Monocular_Depth_Estimation_p14_chunk_31,monodepth2,,True,False,False,powerful encoder at train- ing time results in even better performance ( Monodepth2
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,73,73,0.7319252490997314,data\Monocular Depth Estimation.pdf,15,Monocular_Depth_Estimation_p15_chunk_5,Monocular_Depth_Estimation_p15_chunk_5,monodepth2,,True,False,False,9] D 14.74 3.88 11.74 15.63 CSWS [32] D 14.85 3.48 11.84 16.38 DHGRL [74] D 15.47 4.04 12.52 15.72 Monodepth [15] S 22.02 20.58 17.79 21.84 Monodepth2 M 15.57 4.52 12.98 16.70 Monodepth2 MS 15.07 4.16 11.64 15.27 Monodepth2(ResNet 50)MS 14.41 3.67 11.22 14
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,74,74,0.7315363883972168,data\Single Image Depth Prediction with Wavelet Decomposition.pdf,13,Single_Image_Depth_Prediction_with_Wavelet_Decomposition_p13_chunk_3,Single_Image_Depth_Prediction_with_Wavelet_Decomposition_p13_chunk_3,,,False,False,False,"onv2 3 1 32 4 iconv2 ELU IDWT1 - - 1 8 IDWT2, wave2 - Level 0 coefﬁcients predictions iconv1 3 1 32 2 ↑upconv2, econv1ELU wave1 3 1 3 2 iconv1 Sigmoid IDWT0 - - - 1 IDWT1, wave1 - Table 5: Our decoder network architecture for experiments on the KITTI [15]"
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,75,75,0.7310605049133301,data\Depth_Anything.pdf,6,Depth_Anything_p6_chunk_2,Depth_Anything_p6_chunk_2,,,False,False,False,"ZoeDepth∗ [4] 0.951 0.994 0.999 0.077 0.282 0.033 Ours 0.984 0.998 1.000 0.056 0.206 0.024 Table 3. Fine-tuning and evaluating on NYUv2 [54] with our pre-trained MDE encoder. We highlight best, second best results, as well as most discriminative metrics."
always_clear_depth_sota_comparison_methods,chunk,content_only,comparison with state of the art baselines Monodepth2 PackNet SfM RNW md4all DMMDE DefeatNet ADIDS WSGD,76,76,0.7304107546806335,data\Repurposing Diffusion-Based Image Generators for Monocular Depth Estimation.pdf,6,Repurposing_Diffusion-Based_Image_Generators_for_Monocular_Depth_Estimation_p6_chunk_2,Repurposing_Diffusion-Based_Image_Generators_for_Monocular_Depth_Estimation_p6_chunk_2,,,False,False,False,hod # Training samples NYUv2 KITTI ETH3D ScanNet DIODE Avg. RankReal Synthetic AbsRel ↓ δ1↑ AbsRel↓ δ1↑ AbsRel↓ δ1↑ AbsRel↓ δ1↑ AbsRel↓ δ1↑ DiverseDepth [56] 320K — 11.7 87.5 19.0 70.4 22.8 69.4 10.9 88.2 37.6 63.1 7.6 MiDaS [35] 2M — 11.1 88.5 23.6 63.0 1
